,AGE,AGECL,EDCL,FAMSTRUCT,KIDS,MARRIED,OCCAT1,OCCAT2,RACE,LIFECL,LF,INDCAT,EXPENSHILO,BNKRUPLAST5,FORECLLAST5,ASSET,FIN,RETEQ,ANYPEN,BUS,HOMEEQ,CURRPEN,IRAKH,DEBT,LATE,LATE60,HPAYDAY,RENT,PAYEDU1,PAYEDU2,PAYEDU3,PAYEDU4,PAYEDU5,PAYEDU6,PAYEDU7,KNOWL,SAVRES1,SAVRES4,SAVRES6,SAVRES7,SAVRES8,WSAVED,INCOME,INCCAT,SSRETINC,WAGEINC,NETWORTH,EMERGBORR,EMERGSAV,EMERGPSTP,EMERGCUT,EMERGWORK
2387,51,3,4,1,1,2,2,2,3,4,1,2,1,0,0,12060.0,60,0.0,0,0,0,0,0,0,0,0,0,1600.0,0.0,0,0.0,0,0,0,0,6,0,0,1,0,0,2,25941.883768,1,0.0,0.0,12060.0,0,0,0,0,1
2388,51,3,4,1,1,2,2,2,3,4,1,2,1,0,0,7100.0,500,0.0,0,0,0,0,0,0,0,0,0,1700.0,0.0,0,0.0,0,0,0,0,6,0,0,1,0,0,2,25941.883768,1,0.0,0.0,7100.0,0,0,0,0,1
2389,51,3,4,1,1,2,2,2,3,4,1,2,1,0,0,5350.0,50,0.0,0,0,0,0,0,0,0,0,0,1700.0,0.0,0,0.0,0,0,0,0,6,0,0,1,0,0,2,25941.883768,1,0.0,0.0,5350.0,0,0,0,0,1
2390,80,6,4,5,0,1,3,4,1,6,0,4,1,0,0,8142500.0,2067500,2030000.0,0,5000000,0,0,2030000,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,9,0,0,0,1,0,2,422636.52305,6,134033.06613,0.0,8142500.0,0,1,0,0,0
2391,80,6,4,5,0,1,3,4,1,6,0,4,1,0,0,8142500.0,2067500,2030000.0,0,5000000,0,0,2030000,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,9,0,0,0,1,0,2,423717.43487,6,134033.06613,0.0,8142500.0,0,1,0,0,0
2392,80,6,4,5,0,1,3,4,1,6,0,4,1,0,0,8327500.0,2252500,2030000.0,0,5000000,0,0,2030000,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,9,0,0,0,1,0,2,425879.25852,6,134033.06613,0.0,8327500.0,0,1,0,0,0
2393,80,6,4,5,0,1,3,4,1,6,0,4,1,0,0,8142500.0,2067500,2030000.0,0,5000000,0,0,2030000,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,9,0,0,0,1,0,2,426960.17034,6,134033.06613,0.0,8142500.0,0,1,0,0,0
2394,80,6,4,5,0,1,3,4,1,6,0,4,1,0,0,8142500.0,2067500,2030000.0,0,5000000,0,0,2030000,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,9,0,0,0,1,0,2,423717.43487,6,134033.06613,0.0,8142500.0,0,1,0,0,0
2395,43,2,4,4,2,1,1,1,1,3,1,2,3,0,0,768300.0,54500,3000.0,1,0,90000,0,0,631200,0,0,0,0.0,0.0,0,0.0,0,0,0,0,6,0,0,0,1,0,1,97282.064128,4,0.0,97282.064128,137100.0,0,0,0,0,0
2396,43,2,4,4,2,1,1,1,1,3,1,2,3,0,0,768300.0,54500,3000.0,1,0,90000,0,0,631200,0,0,0,0.0,0.0,0,0.0,0,0,0,0,6,0,0,0,1,0,1,97282.064128,4,0.0,97282.064128,137100.0,0,0,0,0,0
2397,43,2,4,4,2,1,1,1,1,3,1,2,3,0,0,768300.0,54500,3000.0,1,0,90000,0,0,631200,0,0,0,0.0,0.0,0,0.0,0,0,0,0,6,0,0,0,1,0,1,97282.064128,4,0.0,97282.064128,137100.0,0,0,0,0,0
2398,43,2,4,4,2,1,1,1,1,3,1,2,3,0,0,768200.0,54500,3000.0,1,0,90000,0,0,630200,0,0,0,0.0,0.0,0,0.0,0,0,0,0,6,0,0,0,1,0,1,97282.064128,4,0.0,97282.064128,138000.0,0,0,0,0,0
2399,43,2,4,4,2,1,1,1,1,3,1,2,3,0,0,768200.0,54500,3000.0,1,0,90000,0,0,631200,0,0,0,0.0,0.0,0,0.0,0,0,0,0,6,0,0,0,1,0,1,97282.064128,4,0.0,97282.064128,137000.0,0,0,0,0,0
2400,50,3,4,4,2,1,2,1,1,3,1,2,3,0,0,131303000.0,2132000,481000.0,0,81940000,16170000,0,481000,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,0,1,0,3,7533955.4108,6,0.0,0.0,131303000.0,0,1,0,0,0
2401,50,3,4,4,2,1,2,1,1,3,1,2,3,0,0,147676800.0,1983000,528000.0,0,101980000,17040000,0,528000,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,0,1,0,3,6842171.8437,6,0.0,0.0,147676800.0,0,1,0,0,0
2402,50,3,4,4,2,1,2,1,1,3,1,2,3,0,0,145117000.0,2149000,502000.0,0,110360000,17570000,0,502000,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,0,1,0,3,5999060.6212,6,0.0,0.0,145117000.0,0,1,0,0,0
2403,50,3,4,4,2,1,2,1,1,3,1,2,3,0,0,132246400.0,1905000,481000.0,0,72970000,16600000,0,481000,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,0,1,0,3,6085533.5671,6,0.0,0.0,132246400.0,0,1,0,0,0
2404,50,3,4,4,2,1,2,1,1,3,1,2,3,0,0,127501500.0,2000000,498000.0,0,85050000,19180000,0,498000,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,0,1,0,3,6290906.8136,6,0.0,0.0,127501500.0,0,1,0,0,0
2405,53,3,4,4,4,1,1,1,1,3,1,2,1,0,0,6028250.0,2847250,924750.0,1,0,1500000,0,0,1599000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,9,0,0,0,0,0,3,1005247.996,6,0.0,972820.64128,4429250.0,0,1,0,0,0
2406,53,3,4,4,4,1,1,1,1,3,1,2,1,0,0,6038250.0,2855250,716550.0,1,0,1500000,0,0,1599000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,9,0,0,0,0,0,3,1005247.996,6,0.0,972820.64128,4439250.0,0,1,0,0,0
2407,53,3,4,4,4,1,1,1,1,3,1,2,1,0,0,6042250.0,2860250,745150.0,1,0,1500000,0,0,1598000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,9,0,0,0,0,0,3,1005247.996,6,0.0,972820.64128,4444250.0,0,1,0,0,0
2408,53,3,4,4,4,1,1,1,1,3,1,2,1,0,0,6031250.0,2850250,830000.0,1,0,1510000,0,0,1588000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,9,0,0,0,0,0,3,1005247.996,6,0.0,972820.64128,4443250.0,0,1,0,0,0
2409,53,3,4,4,4,1,1,1,1,3,1,2,1,0,0,6033250.0,2851250,1201200.0,1,0,1500000,0,0,1598000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,9,0,0,0,0,0,3,1005247.996,6,0.0,972820.64128,4435250.0,0,1,0,0,0
2410,69,5,2,5,0,1,3,4,1,6,0,4,1,0,0,4666200.0,3581200,197900.0,1,0,750000,0,1121000,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,0,0,0,3,210669.71443,5,115549.47395,0.0,4666200.0,0,1,0,0,0
2411,69,5,2,5,0,1,3,4,1,6,0,4,1,0,0,5751000.0,4560000,1405700.0,1,0,750000,0,1882000,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,0,0,0,3,260499.7495,6,126466.68337,0.0,5751000.0,0,1,0,0,0
2412,69,5,2,5,0,1,3,4,1,6,0,4,1,0,0,8533000.0,7234000,190200.0,1,0,750000,0,1208000,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,0,0,0,3,214020.54108,5,92958.416834,0.0,8533000.0,0,1,0,0,0
2413,69,5,2,5,0,1,3,4,1,6,0,4,1,0,0,5909000.0,5007000,701050.0,1,0,750000,0,2315000,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,0,0,0,3,275632.51503,6,184835.92184,0.0,5909000.0,0,1,0,0,0
2414,69,5,2,5,0,1,3,4,1,6,0,4,1,0,0,5899000.0,4984000,717250.0,1,0,750000,0,3261000,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,0,0,0,3,269147.04409,6,143761.27255,0.0,5899000.0,0,1,0,0,0
2415,57,4,4,5,0,1,3,4,1,6,0,4,3,0,0,391000.0,273000,45000.0,1,0,0,0,0,67000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,0,1,0,3,139437.62525,4,0.0,139437.62525,324000.0,0,1,0,0,0
2416,57,4,4,5,0,1,3,4,1,6,0,4,3,0,0,391000.0,273000,45000.0,1,0,0,0,0,67000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,0,1,0,3,139437.62525,4,0.0,139437.62525,324000.0,0,1,0,0,0
2417,57,4,4,5,0,1,3,4,1,6,0,4,3,0,0,391000.0,273000,45000.0,1,0,0,0,0,67000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,0,1,0,3,139437.62525,4,0.0,139437.62525,324000.0,0,1,0,0,0
2418,57,4,4,5,0,1,3,4,1,6,0,4,3,0,0,391000.0,273000,45000.0,1,0,0,0,0,67000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,0,1,0,3,139437.62525,4,0.0,139437.62525,324000.0,0,1,0,0,0
2419,57,4,4,5,0,1,3,4,1,6,0,4,3,0,0,392000.0,273000,45000.0,1,0,0,0,0,67000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,0,1,0,3,139437.62525,4,0.0,139437.62525,325000.0,0,1,0,0,0
2420,49,3,4,4,3,1,1,2,1,3,1,2,1,0,0,698790.0,371790,131900.0,1,0,246000,0,22900,32300,0,0,0,0.0,0.0,0,0.0,0,0,0,0,6,0,0,1,0,0,3,207535.07014,5,0.0,208615.98196,666490.0,0,0,0,0,1
2421,49,3,4,4,3,1,1,2,1,3,1,2,1,0,0,699790.0,371790,131900.0,1,0,246000,0,22900,32200,0,0,0,0.0,0.0,0,0.0,0,0,0,0,6,0,0,1,0,0,3,208615.98196,5,0.0,208615.98196,667590.0,0,0,0,0,1
2422,49,3,4,4,3,1,1,2,1,3,1,2,1,0,0,698690.0,370690,127750.0,1,0,246000,0,22900,31200,0,0,0,0.0,0.0,0,0.0,0,0,0,0,6,0,0,1,0,0,3,208615.98196,5,0.0,208615.98196,667490.0,0,0,0,0,1
2423,49,3,4,4,3,1,1,2,1,3,1,2,1,0,0,698700.0,371700,131900.0,1,0,246000,0,22900,32300,0,0,0,0.0,0.0,0,0.0,0,0,0,0,6,0,0,1,0,0,3,208615.98196,5,0.0,208615.98196,666400.0,0,0,0,0,1
2424,49,3,4,4,3,1,1,2,1,3,1,2,1,0,0,697790.0,370790,127750.0,1,0,246000,0,22900,32300,0,0,0,0.0,0.0,0,0.0,0,0,0,0,6,0,0,1,0,0,3,207535.07014,5,0.0,208615.98196,665490.0,0,0,0,0,1
2425,44,2,3,1,3,2,4,4,2,4,1,4,1,0,0,6900.0,0,0.0,0,0,0,0,0,52000,0,0,0,1100.0,0.0,0,0.0,0,0,0,0,5,1,0,0,0,0,1,31346.442886,1,0.0,0.0,-45100.0,0,0,0,0,0
2426,44,2,3,1,3,2,4,4,2,4,1,4,1,0,0,7800.0,0,0.0,0,0,0,0,0,52000,0,0,0,1100.0,0.0,0,0.0,0,0,0,0,5,1,0,0,0,0,1,32427.354709,2,0.0,0.0,-44200.0,0,0,0,0,0
2427,44,2,3,1,3,2,4,4,2,4,1,4,1,0,0,5400.0,0,0.0,0,0,0,0,0,52000,0,0,0,1100.0,0.0,0,0.0,0,0,0,0,5,1,0,0,0,0,1,31346.442886,1,0.0,0.0,-46600.0,0,0,0,0,0
2428,44,2,3,1,3,2,4,4,2,4,1,4,1,0,0,5000.0,0,0.0,0,0,0,0,0,52000,0,0,0,1100.0,0.0,0,0.0,0,0,0,0,5,1,0,0,0,0,1,31346.442886,1,0.0,0.0,-47000.0,0,0,0,0,0
2429,44,2,3,1,3,2,4,4,2,4,1,4,1,0,0,5100.0,0,0.0,0,0,0,0,0,52000,0,0,0,1100.0,0.0,0,0.0,0,0,0,0,5,1,0,0,0,0,1,31346.442886,1,0.0,0.0,-46900.0,0,0,0,0,0
2430,45,3,1,1,1,2,4,4,2,4,1,4,1,0,0,390.0,390,0.0,0,0,0,0,0,1850,0,0,0,1200.0,0.0,0,0.0,0,0,0,0,4,0,0,0,1,0,2,34589.178357,2,0.0,25941.883768,-1460.0,0,0,0,0,1
2431,45,3,1,1,1,2,4,4,2,4,1,4,1,0,0,390.0,390,0.0,0,0,0,0,0,1850,0,0,0,1200.0,0.0,0,0.0,0,0,0,0,4,0,0,0,1,0,2,34589.178357,2,0.0,25941.883768,-1460.0,0,0,0,0,1
2432,45,3,1,1,1,2,4,4,2,4,1,4,1,0,0,390.0,390,0.0,0,0,0,0,0,1850,0,0,0,1200.0,0.0,0,0.0,0,0,0,0,4,0,0,0,1,0,2,34589.178357,2,0.0,25941.883768,-1460.0,0,0,0,0,1
2433,45,3,1,1,1,2,4,4,2,4,1,4,1,0,0,390.0,390,0.0,0,0,0,0,0,1850,0,0,0,1100.0,0.0,0,0.0,0,0,0,0,4,0,0,0,1,0,2,34589.178357,2,0.0,25941.883768,-1460.0,0,0,0,0,1
2434,45,3,1,1,1,2,4,4,2,4,1,4,1,0,0,390.0,390,0.0,0,0,0,0,0,1850,0,0,0,1100.0,0.0,0,0.0,0,0,0,0,4,0,0,0,1,0,2,33508.266533,2,0.0,25941.883768,-1460.0,0,0,0,0,1
2435,37,2,4,4,2,1,1,1,4,3,1,2,1,0,0,255380.0,201380,186.0,1,0,0,0,1200,143000,0,0,0,2000.0,0.0,0,0.0,0,0,0,0,10,0,0,0,1,0,3,91877.50501,4,0.0,91877.50501,112380.0,0,0,0,0,1
2436,37,2,4,4,2,1,1,1,4,3,1,2,1,0,0,256800.0,203800,1330.0,1,0,0,0,1200,143000,0,0,0,2000.0,0.0,0,0.0,0,0,0,0,10,0,0,0,1,0,3,91877.50501,4,0.0,91877.50501,113800.0,0,0,0,0,1
2437,37,2,4,4,2,1,1,1,4,3,1,2,1,0,0,255200.0,202200,920.0,1,0,0,0,1200,143000,0,0,0,2000.0,0.0,0,0.0,0,0,0,0,10,0,0,0,1,0,3,91877.50501,4,0.0,91877.50501,112200.0,0,0,0,0,1
2438,37,2,4,4,2,1,1,1,4,3,1,2,1,0,0,256000.0,203000,1290.0,1,0,0,0,1200,144000,0,0,0,2000.0,0.0,0,0.0,0,0,0,0,10,0,0,0,1,0,3,91877.50501,4,0.0,91877.50501,112000.0,0,0,0,0,1
2439,37,2,4,4,2,1,1,1,4,3,1,2,1,0,0,255790.0,201790,89.5,1,0,0,0,1200,143000,0,0,0,2000.0,0.0,0,0.0,0,0,0,0,10,0,0,0,1,0,3,91877.50501,4,0.0,91877.50501,112790.0,0,0,0,0,1
2440,70,5,2,5,0,1,3,4,2,6,0,4,1,0,0,287140.0,140,0.0,0,0,262000,0,0,15000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,5,0,0,0,0,0,3,17294.589178,1,16213.677355,0.0,272140.0,0,0,0,1,0
2441,70,5,2,5,0,1,3,4,2,6,0,4,1,0,0,288140.0,140,0.0,0,0,260000,0,0,17000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,5,0,0,0,0,0,3,17294.589178,1,16213.677355,0.0,271140.0,0,0,0,1,0
2442,70,5,2,5,0,1,3,4,2,6,0,4,1,0,0,287780.0,780,0.0,0,0,270200,0,0,6800,0,0,0,0.0,0.0,0,0.0,0,0,0,0,5,0,0,0,0,0,3,17294.589178,1,16213.677355,0.0,280980.0,0,0,0,1,0
2443,70,5,2,5,0,1,3,4,2,6,0,4,1,0,0,288290.0,290,0.0,0,0,268800,0,0,8200,0,0,0,0.0,0.0,0,0.0,0,0,0,0,5,0,0,0,0,0,3,17294.589178,1,16213.677355,0.0,280090.0,0,0,0,1,0
2444,70,5,2,5,0,1,3,4,2,6,0,4,1,0,0,289360.0,2360,0.0,0,0,269700,0,0,7300,0,0,0,0.0,0.0,0,0.0,0,0,0,0,5,0,0,0,0,0,3,17294.589178,1,16213.677355,0.0,282060.0,0,0,0,1,0
2445,55,4,4,4,1,1,1,1,3,5,1,2,3,0,0,706100.0,10100,0.0,0,0,310000,0,0,502000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,7,0,0,1,0,0,3,163217.68537,5,0.0,149165.83166,204100.0,1,0,0,0,0
2446,55,4,4,4,1,1,1,1,3,5,1,2,3,0,0,710900.0,14900,0.0,0,0,310000,0,0,502000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,7,0,0,1,0,0,3,249690.63126,6,0.0,236719.68938,208900.0,1,0,0,0,0
2447,55,4,4,4,1,1,1,1,3,5,1,2,3,0,0,708000.0,13000,0.0,0,0,310000,0,0,502000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,7,0,0,1,0,0,3,248609.71944,5,0.0,234557.86573,206000.0,1,0,0,0,0
2448,55,4,4,4,1,1,1,1,3,5,1,2,3,0,0,706400.0,11400,0.0,0,0,310000,0,0,502000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,7,0,0,1,0,0,3,195645.04008,5,0.0,181593.18637,204400.0,1,0,0,0,0
2449,55,4,4,4,1,1,1,1,3,5,1,2,3,0,0,708200.0,12200,0.0,0,0,310000,0,0,502000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,7,0,0,1,0,0,3,179431.36273,5,0.0,166460.42084,206200.0,1,0,0,0,0
2450,31,1,3,4,1,1,1,2,1,3,1,2,1,0,0,481270.0,19270,10000.0,1,0,120000,0,0,360000,0,0,0,0.0,500.0,0,0.0,0,0,0,0,7,0,0,0,1,0,3,112414.82966,4,0.0,112414.82966,121270.0,1,0,0,0,0
2451,31,1,3,4,1,1,1,2,1,3,1,2,1,0,0,481270.0,19270,10000.0,1,0,120000,0,0,357000,0,0,0,0.0,500.0,0,0.0,0,0,0,0,7,0,0,0,1,0,3,117819.38878,4,0.0,118900.3006,124270.0,1,0,0,0,0
2452,31,1,3,4,1,1,1,2,1,3,1,2,1,0,0,481500.0,19500,10000.0,1,0,120000,0,0,350000,0,0,0,0.0,500.0,0,0.0,0,0,0,0,7,0,0,0,1,0,3,118900.3006,4,0.0,118900.3006,131500.0,1,0,0,0,0
2453,31,1,3,4,1,1,1,2,1,3,1,2,1,0,0,482270.0,19270,10000.0,1,0,120000,0,0,352000,0,0,0,0.0,500.0,0,0.0,0,0,0,0,7,0,0,0,1,0,3,108091.18236,4,0.0,108091.18236,130270.0,1,0,0,0,0
2454,31,1,3,4,1,1,1,2,1,3,1,2,1,0,0,480580.0,19580,10000.0,1,0,120000,0,0,389000,0,0,0,0.0,500.0,0,0.0,0,0,0,0,7,0,0,0,1,0,3,110253.00601,4,0.0,110253.00601,91580.0,1,0,0,0,0
2455,36,2,2,4,2,1,1,3,3,3,1,1,3,0,0,7330.0,130,0.0,0,0,0,0,0,0,0,0,0,2000.0,0.0,0,0.0,0,0,0,0,3,0,0,0,0,0,1,50802.855711,2,0.0,27022.795591,7330.0,0,0,0,0,0
2456,36,2,2,4,2,1,1,3,3,3,1,1,3,0,0,7550.0,350,0.0,0,0,0,0,0,0,0,0,0,2000.0,0.0,0,0.0,0,0,0,0,3,0,0,0,0,0,1,45398.296593,2,0.0,27022.795591,7550.0,0,0,0,0,0
2457,36,2,2,4,2,1,1,3,3,3,1,1,3,0,0,9100.0,2000,0.0,0,0,0,0,0,0,0,0,0,2000.0,0.0,0,0.0,0,0,0,0,3,0,0,0,0,0,1,55126.503006,3,0.0,27022.795591,9100.0,0,0,0,0,0
2458,36,2,2,4,2,1,1,3,3,3,1,1,3,0,0,7460.0,360,0.0,0,0,0,0,0,0,0,0,0,2000.0,0.0,0,0.0,0,0,0,0,3,0,0,0,0,0,1,39993.737475,2,0.0,27022.795591,7460.0,0,0,0,0,0
2459,36,2,2,4,2,1,1,3,3,3,1,1,3,0,0,7270.0,70,0.0,0,0,0,0,0,0,0,0,0,2000.0,0.0,0,0.0,0,0,0,0,3,0,0,0,0,0,1,54045.591182,2,0.0,27022.795591,7270.0,0,0,0,0,0
2460,52,3,4,4,2,1,1,1,4,3,1,2,1,0,0,2191000.0,580000,252000.0,1,0,610000,0,0,945000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,7,0,0,1,0,0,3,319949.8998,6,0.0,324273.54709,1246000.0,0,0,0,0,1
2461,52,3,4,4,2,1,1,1,4,3,1,2,1,0,0,2191000.0,580000,252000.0,1,0,610000,0,0,945000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,7,0,0,1,0,0,3,319949.8998,6,0.0,324273.54709,1246000.0,0,0,0,0,1
2462,52,3,4,4,2,1,1,1,4,3,1,2,1,0,0,2191000.0,580000,252000.0,1,0,610000,0,0,945000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,7,0,0,1,0,0,3,319949.8998,6,0.0,324273.54709,1246000.0,0,0,0,0,1
2463,52,3,4,4,2,1,1,1,4,3,1,2,1,0,0,2191000.0,580000,252000.0,1,0,610000,0,0,945000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,7,0,0,1,0,0,3,319949.8998,6,0.0,324273.54709,1246000.0,0,0,0,0,1
2464,52,3,4,4,2,1,1,1,4,3,1,2,1,0,0,2191000.0,580000,252000.0,1,0,610000,0,0,945000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,7,0,0,1,0,0,3,319949.8998,6,0.0,324273.54709,1246000.0,0,0,0,0,1
2465,28,1,4,2,0,2,1,1,1,1,1,1,1,0,0,423000.0,169000,50850.0,1,0,65000,0,0,160000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,7,0,0,1,0,0,3,92958.416834,4,0.0,91877.50501,263000.0,0,1,0,0,0
2466,28,1,4,2,0,2,1,1,1,1,1,1,1,0,0,423000.0,169000,41000.0,1,0,65000,0,0,160000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,7,0,0,1,0,0,3,91877.50501,4,0.0,91877.50501,263000.0,0,1,0,0,0
2467,28,1,4,2,0,2,1,1,1,1,1,1,1,0,0,423000.0,169000,6000.0,1,0,65000,0,0,160000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,7,0,0,1,0,0,3,91877.50501,4,0.0,91877.50501,263000.0,0,1,0,0,0
2468,28,1,4,2,0,2,1,1,1,1,1,1,1,0,0,423000.0,169000,50000.0,1,0,65000,0,0,160000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,7,0,0,1,0,0,3,92958.416834,4,0.0,91877.50501,263000.0,0,1,0,0,0
2469,28,1,4,2,0,2,1,1,1,1,1,1,1,0,0,423000.0,169000,10200.0,1,0,65000,0,0,160000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,7,0,0,1,0,0,3,91877.50501,4,0.0,91877.50501,263000.0,0,1,0,0,0
2470,34,1,4,4,2,1,1,1,1,3,1,2,1,0,0,752000.0,32000,0.0,0,0,166000,0,0,481500,1,0,0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,0,1,0,3,464792.08417,6,0.0,183755.01002,270500.0,0,1,0,0,0
2471,34,1,4,4,2,1,1,1,1,3,1,2,1,0,0,751000.0,32000,0.0,0,0,166000,0,0,481500,1,0,0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,0,1,0,3,464792.08417,6,0.0,183755.01002,269500.0,0,1,0,0,0
2472,34,1,4,4,2,1,1,1,1,3,1,2,1,0,0,751000.0,32000,0.0,0,0,166000,0,0,481500,1,0,0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,0,1,0,3,464792.08417,6,0.0,183755.01002,269500.0,0,1,0,0,0
2473,34,1,4,4,2,1,1,1,1,3,1,2,1,0,0,750000.0,32000,0.0,0,0,166000,0,0,481500,1,0,0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,0,1,0,3,464792.08417,6,0.0,183755.01002,268500.0,0,1,0,0,0
2474,34,1,4,4,2,1,1,1,1,3,1,2,1,0,0,751000.0,32000,0.0,0,0,166000,0,0,481500,1,0,0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,0,1,0,3,464792.08417,6,0.0,183755.01002,269500.0,0,1,0,0,0
2475,42,2,4,4,2,1,1,1,1,3,1,2,1,0,0,1183000.0,352000,280000.0,0,10000,261000,0,280000,610800,0,0,0,0.0,600.0,100,0.0,0,0,0,0,10,0,0,0,1,0,3,237800.6012,5,0.0,118900.3006,572200.0,0,1,0,0,0
2476,42,2,4,4,2,1,1,1,1,3,1,2,1,0,0,1164400.0,352000,280000.0,0,10000,261000,0,280000,609800,0,0,0,0.0,600.0,100,0.0,0,0,0,0,10,0,0,0,1,0,3,237800.6012,5,0.0,118900.3006,554600.0,0,1,0,0,0
2477,42,2,4,4,2,1,1,1,1,3,1,2,1,0,0,1167500.0,352000,280000.0,0,10000,261000,0,280000,610800,0,0,0,0.0,600.0,100,0.0,0,0,0,0,10,0,0,0,1,0,3,237800.6012,5,0.0,118900.3006,556700.0,0,1,0,0,0
2478,42,2,4,4,2,1,1,1,1,3,1,2,1,0,0,1168500.0,352000,280000.0,0,10000,261000,0,280000,609800,0,0,0,0.0,600.0,100,0.0,0,0,0,0,10,0,0,0,1,0,3,237800.6012,5,0.0,118900.3006,558700.0,0,1,0,0,0
2479,42,2,4,4,2,1,1,1,1,3,1,2,1,0,0,1161970.0,352000,280000.0,0,10000,261000,0,280000,609800,0,0,0,0.0,600.0,100,0.0,0,0,0,0,10,0,0,0,1,0,3,237800.6012,5,0.0,118900.3006,552170.0,0,1,0,0,0
2480,56,4,4,4,1,1,2,1,1,5,1,2,3,0,0,3787130.0,1313130,687800.0,1,783000,384000,0,710000,425500,0,0,0,0.0,150.0,0,0.0,0,0,0,0,10,0,0,0,0,1,3,332920.84168,6,0.0,91877.50501,3361630.0,0,1,0,0,0
2481,56,4,4,4,1,1,2,1,1,5,1,2,3,0,0,3619140.0,1326140,594300.0,1,845000,326000,0,721000,401500,0,0,0,0.0,150.0,0,0.0,0,0,0,0,10,0,0,0,0,1,3,340487.22445,6,0.0,98362.975952,3217640.0,0,1,0,0,0
2482,56,4,4,4,1,1,2,1,1,5,1,2,3,0,0,3545590.0,1360590,464000.0,1,701000,405000,0,761000,421600,0,0,0,0.0,150.0,0,0.0,0,0,0,0,10,0,0,0,0,1,3,329678.10621,6,0.0,87553.857715,3123990.0,0,1,0,0,0
2483,56,4,4,4,1,1,2,1,1,5,1,2,3,0,0,3659200.0,1480200,468400.0,1,772000,311000,0,798000,400600,0,0,0,0.0,150.0,0,0.0,0,0,0,0,10,0,0,0,0,1,3,337244.48898,6,0.0,95120.240481,3258600.0,0,1,0,0,0
2484,56,4,4,4,1,1,2,1,1,5,1,2,3,0,0,3672340.0,1320340,791800.0,1,756000,342000,0,731000,388600,0,0,0,0.0,150.0,0,0.0,0,0,0,0,10,0,0,0,0,1,3,343729.95992,6,0.0,101605.71142,3283740.0,0,1,0,0,0
2485,35,2,4,2,0,2,1,2,2,1,1,2,1,0,0,52300.0,23300,6000.0,0,0,0,0,20000,42610,0,0,0,1700.0,0.0,0,0.0,0,0,0,0,6,0,0,1,0,0,3,58369.238477,3,0.0,58369.238477,9690.0,0,1,0,0,0
2486,35,2,4,2,0,2,1,2,2,1,1,2,1,0,0,52300.0,23300,3000.0,0,0,0,0,20000,42610,0,0,0,1700.0,0.0,0,0.0,0,0,0,0,6,0,0,1,0,0,3,58369.238477,3,0.0,58369.238477,9690.0,0,1,0,0,0
